44467.8	0.0832472
44633.2	0.0797001
44798.5	0.0784631
44963.8	0.0792136
45129.1	0.0812345
45294.4	0.0853137
45459.7	0.0909701
45625	0.0978056
45790.3	0.105386
45955.6	0.113469
46120.9	0.121488
46286.2	0.129109
46451.5	0.135857
46616.8	0.141489
46782.2	0.145335
46947.5	0.147233
47112.8	0.147822
47278.1	0.146163
47443.4	0.14233
47608.7	0.13676
47774	0.129635
47939.3	0.121111
48104.6	0.11159
48269.9	0.101351
48435.2	0.0907542
48600.5	0.0801282
48765.9	0.0697247
48931.2	0.0598416
49096.5	0.0506009
49261.8	0.0422434
49427.1	0.0346873
